time, event, related key, current phrase, current input
293079, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293096, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293111, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293127, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293144, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293161, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293177, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293194, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293212, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293228, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293244, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293260, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293277, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293294, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293309, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293325, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293342, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293359, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293375, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293391, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293412, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293427, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293443, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293457, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293473, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293498, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293523, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293540, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293559, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293579, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293596, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293611, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293628, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293645, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293661, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293679, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293696, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293711, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293728, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293744, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293761, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293778, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293795, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293812, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293827, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293844, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293861, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293877, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293894, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293911, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293927, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293944, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293961, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293978, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
293995, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294011, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294028, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294046, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294060, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294078, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294093, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294111, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294129, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294144, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294160, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
294177, Key Deselected, Space, my favorite subject is psycholog, my favorite subject is psychology
